year,FMSANAME,STATE,instrument,fbnonmex,ushisp,black,age0_14,age15_24,age25_39,age40_54,age55,employed,educ1,educ2,educ3,educ4,dfbnonmex,dushisp,dblack,dage0_14,dage15_24,dage25_39,dage40_54,dage55,demployed,deduc1,deduc2,deduc3,deduc4,popweight,dins,dmexfb_alt,dusbirths,logpc_murder,dlogpc_murder,logpc_rape,dlogpc_rape,logpc_robbery,dlogpc_robbery,logpc_assault,dlogpc_assault,logpc_burglary,dlogpc_burglary,logpc_larceny,dlogpc_larceny,logpc_motor,dlogpc_motor,grp_1,grp_2,grp_3,grp_4,grp_5,grp_6,grp_7,grp_8,grp_9,grp_10,grp_11,grp_12
1980,"San Jose, California",CA,405639.125,0.111755349,0.136019155,0.03520814,0.244495839,0.196336731,0.252025902,0.160055503,0.147086024,0.695449769,0.37254861,0.247697875,0.162210837,0.126611486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1296640,NA,NA,NA,2.022606134,NA,3.562321901,NA,5.344922066,NA,5.464135647,NA,7.587087631,NA,8.415787697,NA,6.353070736,NA,1,0,0,0,0,0,0,0,0,0,0,0
1990,"San Jose, California",CA,549737,0.189467803,0.136954099,0.040446416,0.248540759,0.12866798,0.277548343,0.184048548,0.161194369,0.713400662,0.286907554,0.196954995,0.274781376,0.16256392,7.77124548,0.093494356,0.005238276,0.00404492,-0.067668751,0.025522441,0.023993045,0.014108345,0.017950892,-0.085641056,-0.05074288,0.112570539,0.035952434,1296640,11.11317539,1.863696933,1.823173761,1.335436463,-0.541916192,3.412682533,-0.004385972,4.646107674,-0.55356127,5.810378075,0.491495937,6.590461731,-0.851372302,7.999599457,-0.270934522,6.096710205,-0.111107141,0,1,0,0,0,0,0,0,0,0,0,0
2.00E+03,"San Jose, California",CA,703855.625,0.262453109,0.139451608,0.033117104,0.290616125,0.122294426,0.208641216,0.200584978,0.17786327,0.675891459,0.29774496,0.221801773,0.195788205,0.183559,7.298530579,0.249750912,-0.007329311,0.042075366,-0.006373554,-0.068907127,0.01653643,0.016668901,-0.037509203,0.010837406,0.024846777,-0.078993171,0.02099508,1296640,11.88599968,3.08903718,2.259609461,0.700178325,-0.516690731,3.225906849,-0.068208247,4.134165287,-0.393374592,5.813228607,0.121417955,5.866979122,-0.604915202,7.387360096,-0.493671626,5.480042934,-0.498099893,1,0,0,0,0,0,0,0,0,0,0,0
1980,"Santa Barbara-Santa Maria-Lompoc, California",CA,182456.8594,0.061403509,0.094078951,0.008205893,0.21671018,0.17282109,0.277881384,0.126072362,0.206514984,0.601361215,0.3355923,0.252100855,0.17741935,0.140417457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,188380,NA,NA,NA,2.005766392,NA,3.748735666,NA,5.28828764,NA,6.181252003,NA,8.068553925,NA,8.884828568,NA,6.407245159,NA,1,0,0,0,0,0,0,0,0,0,0,0
1990,"Santa Barbara-Santa Maria-Lompoc, California",CA,242397.25,0.064957269,0.110335343,0.009735922,0.229104102,0.126743332,0.267924905,0.193094015,0.183133662,0.670073211,0.258375674,0.190134525,0.313176125,0.159808353,0.355375946,1.6256392,0.001530029,0.012393922,-0.046077758,-0.009956479,0.067021653,-0.023381323,0.068711996,-0.077216625,-0.06196633,0.135756776,0.019390896,188380,31.81887245,3.487450361,1.773012042,1.568466067,-0.241162062,3.843399763,0.290802211,4.877681255,-0.214468151,6.311023712,0.325910151,7.494664669,-0.377751589,8.434736252,-0.253953695,5.980713367,-0.230393946,0,1,0,0,0,0,0,0,0,0,0,0
2.00E+03,"Santa Barbara-Santa Maria-Lompoc, California",CA,303442.4688,0.065210506,0.144419894,0.008101794,0.237318605,0.137987286,0.190530613,0.258476913,0.175686568,0.684661567,0.255060077,0.225289389,0.238303378,0.184240982,0.025323778,3.408455133,-0.001634128,0.008214504,0.011243954,-0.077394292,0.065382898,-0.007447094,0.014588356,-0.003315598,0.035154864,-0.074872747,0.024432629,188380,32.40536118,4.11413765,2.791166782,1.352565646,-0.095310181,3.549790144,-0.173019171,4.2970047,-0.460086197,5.952723503,-0.237710312,6.566413879,-0.80766046,7.844350815,-0.469795167,5.154773712,-0.705349207,1,0,0,0,0,0,0,0,0,0,0,0
1980,"Santa Rosa, California",CA,13704.65625,0.054572672,0.050285794,0.011418889,0.22786209,0.166789457,0.254825413,0.13879475,0.211728305,0.583447039,0.366517633,0.304007649,0.152961835,0.106258981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300240,NA,NA,NA,1.673176765,NA,3.377924919,NA,4.401846409,NA,5.661002636,NA,7.572731495,NA,8.064884186,NA,5.814325333,NA,1,0,0,0,0,0,0,0,0,0,0,0
1990,"Santa Rosa, California",CA,17423.64258,0.062079806,0.062880173,0.013240695,0.228910804,0.116680704,0.260351598,0.1925603,0.201496601,0.658357203,0.273050159,0.236324027,0.304531068,0.125720665,0.750713408,1.259437919,0.001821806,0.001048714,-0.050108753,0.005526185,0.05376555,-0.010231704,0.074910164,-0.093467474,-0.067683622,0.151569232,0.019461684,300240,1.238671184,1.485863566,0.7593925,1.416171312,0,3.33493042,0.214011073,4.260353565,0.115512885,5.68586874,0.281871468,6.953259468,-0.362466663,7.849111557,0.041232381,5.748548031,0.191228092,0,1,0,0,0,0,0,0,0,0,0,0
2.00E+03,"Santa Rosa, California",CA,21241.44727,0.068199724,0.084301077,0.013037813,0.224834636,0.120892026,0.183020636,0.256135374,0.21511735,0.66304034,0.254344612,0.280035168,0.23919718,0.15486905,0.611991823,2.142090321,-2.03E-04,-0.004076168,0.004211321,-0.077330962,0.063575074,0.013620749,0.004683137,-0.018705547,0.043711141,-0.065333888,0.029148385,300240,1.271584272,3.549275637,0.863975465,0.873503387,-0.374693453,3.531853914,0.364897937,3.952071667,-0.140307546,5.320423603,-0.197470695,6.368806839,-0.416478038,7.529060841,-0.1520762,5.309716702,-0.270856708,1,0,0,0,0,0,0,0,0,0,0,0
1980,"Savannah, Georgia",GA,6196.457031,0.021565253,0.009618306,0.37984255,0.249015957,0.18676196,0.222394869,0.14097783,0.200849384,0.561269283,0.532234251,0.255486071,0.095736213,0.079931781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,201640,NA,NA,NA,2.909604073,NA,4.354931831,NA,5.817833424,NA,6.301751614,NA,7.790971756,NA,8.593551636,NA,5.988285542,NA,0,0,0,0,0,0,0,0,1,0,0,0
1990,"Savannah, Georgia",GA,8466.161133,0.02946729,0.007923287,0.387284011,0.233882055,0.139276966,0.244927958,0.170650899,0.211262137,0.61460799,0.382495582,0.284981191,0.196835235,0.089409903,0.79020375,-0.169501826,0.007441461,-0.015133902,-0.047484994,0.022533089,0.02967307,0.010412753,0.053338706,-0.149738669,0.02949512,0.101099022,0.009478122,201640,1.125621915,0.004360455,0.079349339,2.998610735,0.150282204,4.179053307,-0.114603385,6.046450138,0.289892018,6.093872547,-0.14660348,7.60331583,-0.126380473,8.612756729,0.080480881,6.454120159,0.527110219,0,0,0,0,0,0,0,0,0,1,0,0
2.00E+03,"Savannah, Georgia",GA,11393.43652,0.04305331,0.012306689,0.408907562,0.221451402,0.142711237,0.209529772,0.207755417,0.218552172,0.598897696,0.313321948,0.329744309,0.17209892,0.125092924,1.358602047,0.438340187,0.021623552,-0.012430653,0.003434271,-0.035398185,0.037104517,0.007290035,-0.015710294,-0.069173634,0.044763118,-0.024736315,0.035683021,201640,1.45173347,0.446066588,-0.019837335,2.919258118,0,3.821496964,-0.278203338,5.979165554,0.012068166,6.114603519,0.100083455,7.195277691,-0.328685045,8.394358635,-0.13904573,6.994032383,0.619265079,0,0,0,0,0,0,0,0,1,0,0,0
1980,"Seattle-Bellevue-Everett, WA",WA,15222.31641,0.064446874,0.015790945,0.037622668,0.221202493,0.180732548,0.270615071,0.151347622,0.176102281,0.656069756,0.347159117,0.297224343,0.152053624,0.125586703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1609640,NA,NA,NA,1.912752271,NA,3.958371401,NA,5.310580254,NA,5.619363308,NA,7.667913437,NA,8.428157806,NA,6.281038284,NA,1,0,0,0,0,0,0,0,0,0,0,0
1990,"Seattle-Bellevue-Everett, WA",WA,18706.67969,0.080467537,0.01995888,0.041486908,0.219530746,0.124640986,0.2965011,0.187927142,0.171400025,0.701123893,0.26151526,0.231313884,0.283748567,0.160847113,1.602066278,0.416793495,0.00386424,-0.001671746,-0.056091562,0.025886029,0.03657952,-0.004702255,0.045054138,-0.085643858,-0.065910459,0.131694943,0.035260409,1609640,0.216468483,0.099591076,0.154071718,1.574652076,-0.13747099,4.079533577,0.321791202,5.252417564,0.1424665,5.828546524,0.409811974,7.183468342,-0.283816278,8.434675217,0.207146883,6.458729267,0.378320158,0,1,0,0,0,0,0,0,0,0,0,0
2.00E+03,"Seattle-Bellevue-Everett, WA",WA,22403.00781,0.125567645,0.030960776,0.042312223,0.22162129,0.123205796,0.238549083,0.239923015,0.176700816,0.693714142,0.243133888,0.266727775,0.214530066,0.191060841,4.510010719,1.100189567,8.25E-04,0.002090544,-0.00143519,-0.057952017,0.051995873,0.00530079,-0.007409751,-0.018381372,0.035413891,-0.069218501,0.030213729,1609640,0.229636952,1.144269347,0.178114355,1.098891497,-0.305381656,3.779912949,-0.129241377,4.846376896,-0.2356617,5.318609238,-0.339558065,6.668543816,-0.344545484,8.057476044,-0.206820965,6.747211456,0.458861411,1,0,0,0,0,0,0,0,0,0,0,0
1980,"Stockton-Lodi, California",CA,228380.8281,0.063858777,0.139920622,0.058042236,0.263580829,0.168946743,0.223402843,0.147695571,0.196374014,0.55737555,0.481896609,0.271956354,0.136273131,0.066882975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,347680,NA,NA,NA,2.897022486,NA,3.426716566,NA,5.777646542,NA,5.856387138,NA,7.827491283,NA,8.460873604,NA,6.453730106,NA,1,0,0,0,0,0,0,0,0,0,0,0
1990,"Stockton-Lodi, California",CA,311645.125,0.10883221,0.151107877,0.060169071,0.284369528,0.130253449,0.239290446,0.160938084,0.185148478,0.60048151,0.37855503,0.269164264,0.257303476,0.065772198,4.497343063,1.118725538,0.002126835,0.020788699,-0.038693294,0.015887603,0.013242513,-0.011225536,0.04310596,-0.103341579,-0.00279209,0.121030346,-0.001110777,347680,23.94854355,2.155267477,2.485043764,2.787684679,0.213574097,3.90743947,0.803634703,5.812477589,0.357742935,6.008609772,0.475134462,7.547335148,0.042755459,8.428636551,0.290674776,6.941546917,0.810728908,0,1,0,0,0,0,0,0,0,0,0,0
2.00E+03,"Stockton-Lodi, California",CA,423671.4688,0.104507059,0.193124384,0.071704164,0.310411662,0.13554953,0.184286147,0.188503638,0.181249008,0.578696132,0.379125804,0.325985998,0.19276534,0.071754247,-0.432515144,4.20165062,0.011535093,0.026042134,0.005296081,-0.055004299,0.027565554,-0.00389947,-0.021785378,5.71E-04,0.056821734,-0.064538136,0.005982049,347680,32.22110748,3.455067873,2.950989485,1.936559439,-0.693147182,3.348171473,-0.401289731,5.449252129,-0.205247357,6.292281628,0.441649973,6.819555759,-0.569801509,7.991058826,-0.279599547,6.36981535,-0.413753837,1,0,0,0,0,0,0,0,0,0,0,0
1980,"Tacoma, WA",WA,1188.243652,0.072023474,0.023044059,0.056664158,0.244211227,0.189382523,0.235645711,0.147496238,0.1832643,0.576104939,0.400469005,0.340177178,0.130901515,0.076602399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,485560,NA,NA,NA,1.638743162,NA,3.80893898,NA,5.188360691,NA,5.740394115,NA,7.649225712,NA,8.181963921,NA,5.842838764,NA,1,0,0,0,0,0,0,0,0,0,0,0
1990,"Tacoma, WA",WA,1543.907471,0.076776907,0.025594082,0.067941666,0.253558218,0.134791642,0.263646126,0.173929036,0.174074978,0.644202411,0.315827399,0.292895943,0.261771441,0.090882763,0.475343317,0.25500226,0.011277508,0.009346992,-0.054590881,0.028000414,0.026432797,-0.009189323,0.068097472,-0.084641606,-0.047281235,0.130869925,0.014280364,485560,0.07324817,0.107721157,0.193590909,2.03941083,0.587786674,4.339771271,0.717951179,5.415860176,0.414618492,6.235776901,0.682501733,7.24366188,-0.218445033,8.34491539,0.350070208,6.314841747,0.65912205,0,1,0,0,0,0,0,0,0,0,0,0
2.00E+03,"Tacoma, WA",WA,1970.228394,0.086241059,0.039286423,0.071357884,0.2506558,0.131948829,0.225104704,0.218043596,0.174247056,0.640841484,0.296403795,0.350780368,0.201457515,0.103335939,0.946415186,1.369234204,0.003416218,-0.002902418,-0.002842814,-0.038541421,0.04411456,1.72E-04,-0.003360927,-0.019423604,0.057884425,-0.060313925,0.012453176,485560,0.087799847,0.773148179,0.286473364,1.541916609,-0.310154915,3.52187252,-0.630559325,5.139644146,-0.088876858,6.039703846,-0.00873368,7.066403389,0.010080853,8.266440392,0.108864777,6.772052288,0.644550145,1,0,0,0,0,0,0,0,0,0,0,0
1980,"Tampa-St. Petersburg-Clearwater, Florida",FL,44853.85938,0.061439991,0.03702984,0.097694568,0.190764293,0.149350286,0.194201484,0.143956959,0.321726978,0.505969584,0.446494639,0.308255702,0.117766783,0.0880391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1570240,NA,NA,NA,2.113720894,NA,3.852836609,NA,5.472224712,NA,6.322309494,NA,7.799730778,NA,8.399360657,NA,5.868460178,NA,0,0,0,0,0,0,0,0,1,0,0,0
1990,"Tampa-St. Petersburg-Clearwater, Florida",FL,58856.95703,0.06481871,0.043814365,0.090582713,0.184346005,0.114738852,0.231850907,0.165851682,0.303212553,0.567736924,0.322523713,0.30889073,0.230521336,0.096079923,0.337871909,0.678452492,-0.007111855,-0.006418288,-0.034611434,0.037649423,0.021894723,-0.018514425,0.06176734,-0.123970926,6.35E-04,0.112754554,0.008040823,1570240,0.891780734,0.255817801,0.068779297,1.970379233,0.129677817,3.693387032,0.113569967,5.837348461,0.638142943,6.68863678,0.639346778,7.537433624,0.010721945,8.358963013,0.232622027,6.62678194,1.031341314,0,0,0,0,0,0,0,0,0,1,0,0
2.00E+03,"Tampa-St. Petersburg-Clearwater, Florida",FL,75101.32813,0.088265955,0.066081829,0.100136042,0.198695809,0.106953412,0.198694855,0.210466474,0.28518945,0.576387405,0.283855617,0.360857844,0.187240928,0.114885755,2.344724655,2.226746559,0.009553328,0.014349803,-0.007785439,-0.033156052,0.044614792,-0.018023103,0.008650482,-0.038668096,0.051967114,-0.043280408,0.018805832,1570240,1.034515142,0.653034687,0.129343286,1.606592774,-0.218088776,3.388499975,-0.159189492,5.359945297,-0.33170554,6.440738201,-0.102200873,6.980508804,-0.411227167,8.092817307,-0.12044806,6.453290939,-0.027793126,0,0,0,0,0,0,0,0,1,0,0,0
1980,"Tucson, Arizona",AZ,18695.20313,0.041112781,0.176010475,0.027162557,0.234099463,0.185582951,0.225908905,0.13990806,0.214500621,0.57158792,0.39037776,0.28075552,0.141223818,0.111451566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,531020,NA,NA,NA,2.242393494,NA,3.556117058,NA,5.011225224,NA,6.019283772,NA,7.788273811,NA,8.584514618,NA,6.169502258,NA,1,0,0,0,0,0,0,0,0,0,0,0
1990,"Tucson, Arizona",AZ,23673.97656,0.045688804,0.184721619,0.029854523,0.227520019,0.14331238,0.245445475,0.162186444,0.221535683,0.586800158,0.303508997,0.23589398,0.285241246,0.113888435,0.457602382,0.871114433,0.002691966,-0.006579444,-0.042270571,0.01953657,0.022278383,0.007035062,0.015212238,-0.086868763,-0.04486154,0.144017428,0.002436869,531020,0.937586784,1.680066228,2.387857437,2.039884567,0.019802628,3.821791649,0.487986118,5.094625473,0.305711776,6.142041683,0.345069408,7.37326622,-0.19269605,8.809931755,0.447728306,6.19999218,0.252801806,0,1,0,0,0,0,0,0,0,0,0,0
2.00E+03,"Tucson, Arizona",AZ,28666.60742,0.050678749,0.211465135,0.027298776,0.229618579,0.13894929,0.193626866,0.204185575,0.233619675,0.590398192,0.275285482,0.295420766,0.223504424,0.126396611,0.49899444,2.674351692,-0.002555747,0.00209856,-0.00436309,-0.051818609,0.041999131,0.012083992,0.003598034,-0.028223515,0.059526786,-0.061736822,0.012508176,531020,0.940196395,2.329142809,3.399307013,2.389123917,0.589962959,3.753439426,0.172371224,5.28130579,0.427403837,5.987329006,0.086011089,6.96517849,-0.167363927,8.377567291,-0.191640481,6.836750031,0.877481222,1,0,0,0,0,0,0,0,0,0,0,0
1980,"Tulsa, Oklahoma",OK,10694.19434,0.018955799,0.011539603,0.073937044,0.2408261,0.166464493,0.240340874,0.159216359,0.193152174,0.635210335,0.443802118,0.29874748,0.115120105,0.095418453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,686080,NA,NA,NA,2.151713371,NA,3.503521681,NA,4.92536068,NA,5.743671417,NA,7.600494385,NA,7.900620461,NA,6.332339287,NA,0,0,0,0,0,0,1,0,0,0,0,0
1990,"Tulsa, Oklahoma",OK,13895.16797,0.020064196,0.017351452,0.090490311,0.229470432,0.132720977,0.25488773,0.181198671,0.201722175,0.635392427,0.335109025,0.270761639,0.241064429,0.109792612,0.11083968,0.581184983,0.016553268,-0.011355668,-0.033743516,0.014546856,0.021982312,0.008570001,1.82E-04,-0.108693093,-0.027985841,0.125944316,0.014374159,686080,0.466559827,0.279500723,0.087453358,2.446135521,0.170957804,4.121896267,0.494910181,5.612213135,0.56338793,6.416966438,0.549830854,7.555538177,-0.168420374,8.160057068,0.135972112,7.278327465,0.822523773,0,0,0,0,0,0,0,1,0,0,0,0
2.00E+03,"Tulsa, Oklahoma",OK,17732.05469,0.02815681,0.026530715,0.098876514,0.229125947,0.133615568,0.21032384,0.222517386,0.204417259,0.64782697,0.296335131,0.335753202,0.1863534,0.127075538,0.809261382,0.917926252,0.008386202,-3.44E-04,8.95E-04,-0.04456389,0.041318715,0.002695084,0.012434542,-0.038773894,0.064991564,-0.054711029,0.017282926,686080,0.559247732,1.445722342,0.186712921,1.868266225,-0.441832751,3.781915426,-0.203944027,4.796195507,-0.679981232,6.386182785,0.10525275,6.997638702,-0.421862841,7.979043484,-0.044976853,6.450736046,-0.691554666,0,0,0,0,0,0,1,0,0,0,0,0
1980,"Visalia-Tulare-Porterville, California",CA,36729.19531,0.036251031,0.224690333,0.015113584,0.292535931,0.174408898,0.206954107,0.133704215,0.192396849,0.565651119,0.539018989,0.249028459,0.124461718,0.050099779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,246820,NA,NA,NA,2.562246799,NA,3.174048185,NA,4.734865665,NA,6.12382555,NA,7.405448914,NA,8.087574959,NA,5.960314274,NA,1,0,0,0,0,0,0,0,0,0,0,0
1990,"Visalia-Tulare-Porterville, California",CA,51973.57422,0.050112873,0.249933317,0.014188748,0.323947191,0.130538866,0.208736315,0.152017176,0.184760436,0.559360862,0.458164901,0.241254643,0.211523607,0.06373141,1.386184216,2.524298429,-9.25E-04,0.03141126,-0.043870032,0.001782209,0.018312961,-0.007636413,-0.006290257,-0.080854088,-0.007773817,0.087061889,0.013631631,246820,6.176314354,5.069734573,4.448585987,2.154765606,-0.169899032,3.324836731,0.388370663,4.77243185,0.275148332,6.331997871,0.445754588,7.11293745,-0.054929662,8.002059937,0.152067289,6.045829773,0.323097616,0,1,0,0,0,0,0,0,0,0,0,0
2.00E+03,"Visalia-Tulare-Porterville, California",CA,65131.22656,0.044051036,0.318727076,0.017824018,0.333380252,0.157240406,0.165327787,0.170019269,0.174032286,0.551630974,0.422483563,0.317429006,0.172037184,0.061413243,-0.606183708,6.879375935,0.003635271,0.009433061,0.02670154,-0.043408528,0.018002093,-0.010728151,-0.007729888,-0.035681337,0.076174363,-0.039486423,-0.002318166,246820,5.330869675,5.087023258,6.542824745,1.53148067,-0.462623537,3.416766167,0.252590746,4.497359753,-0.114410348,6.254695415,0.083358884,6.939970493,-0.012305431,7.702075481,-0.139323533,6.202658653,0.317490548,1,0,0,0,0,0,0,0,0,0,0,0
1980,"Waco, Texas",TX,29308.48047,0.013212121,0.077939391,0.163430423,0.234876767,0.200273842,0.196041822,0.145880014,0.222927555,0.583818853,0.494774491,0.246974692,0.118536852,0.095847085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,172520,NA,NA,NA,2.673532724,NA,3.480008602,NA,4.94771862,NA,5.846574306,NA,7.546590328,NA,8.380376816,NA,5.600986481,NA,0,0,0,0,1,0,0,0,0,0,0,0
1990,"Waco, Texas",TX,35851.46094,0.020550387,0.096885964,0.160924315,0.228772819,0.165174723,0.222719207,0.16330713,0.220026106,0.600440145,0.375079662,0.249968141,0.255919456,0.084529117,0.733826578,1.894657373,-0.002506107,-0.006103948,-0.035099119,0.026677385,0.017427117,-0.00290145,0.016621292,-0.119694829,0.00299345,0.137382597,-0.011317968,172520,3.792592525,1.132135868,1.031764388,2.704994202,0.113328688,4.117721558,0.719580412,5.323431969,0.457581103,6.310103893,0.545396984,7.716105461,0.251382411,8.364850044,0.066339701,6.034644604,0.51552546,0,0,0,0,0,1,0,0,0,0,0,0
2.00E+03,"Waco, Texas",TX,41600.80469,0.019494666,0.130409703,0.163223326,0.237023517,0.172954693,0.185012102,0.194775119,0.210234553,0.614027798,0.329984039,0.32877174,0.20142442,0.093007259,-0.105572119,3.352373838,0.002299011,0.008250698,0.007779971,-0.037707105,0.031467989,-0.009791553,0.013587654,-0.045095623,0.078803599,-0.054495037,0.008478142,172520,3.3325665,1.769990325,1.760955215,2.019697189,-0.559615791,4.309703827,0.317662895,4.83060503,-0.367146254,5.860492706,-0.323929876,6.911455154,-0.678969264,8.280234337,0.041065775,6.311867714,0.402904302,0,0,0,0,1,0,0,0,0,0,0,0
1980,"Washington, District of Columbia-Maryland-Virginia-West Virginia",DC,50014.63281,0.090805978,0.015653612,0.296868622,0.228443518,0.175848901,0.270567536,0.164638475,0.16050157,0.68450433,0.378654212,0.240818128,0.115892448,0.142592996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2995500,NA,NA,NA,2.466771841,NA,3.596069813,NA,6.20800972,NA,5.617423534,NA,7.56494379,NA,8.345784187,NA,6.181725025,NA,0,0,0,0,0,0,0,0,0,0,1,0
1990,"Washington, District of Columbia-Maryland-Virginia-West Virginia",DC,75280.86719,0.136135519,0.019833356,0.288209647,0.218342781,0.133702666,0.286673397,0.201310232,0.159970924,0.73805213,0.273786962,0.212136969,0.216366515,0.178576231,4.532954216,0.417974412,-0.008658975,-0.010100737,-0.042146236,0.01610586,0.036671758,-5.31E-04,0.0535478,-0.10486725,-0.028681159,0.100474067,0.035983235,2995500,0.843473017,0.15175429,0.052745786,2.908038139,0.683182657,3.42400074,0.069847204,5.911608219,-0.054485496,5.97811842,0.602611482,6.920948029,-0.402079493,8.165831566,0.061963525,6.596560001,0.656751454,0,0,0,0,0,0,0,0,0,0,0,1
2.00E+03,"Washington, District of Columbia-Maryland-Virginia-West Virginia",DC,100033.5156,0.180237114,0.033961155,0.28927505,0.248300269,0.114701264,0.230921015,0.229107469,0.176969975,0.701052547,0.276052207,0.24528861,0.154918551,0.185271174,4.410159588,1.412779808,0.001065403,0.029957488,-0.019001402,-0.055752382,0.027797237,0.016999051,-0.036999583,0.002265245,0.033151641,-0.061447963,0.006694943,2995500,0.826327801,0.419333398,0.05034218,2.056282759,-0.636147738,2.975811481,-0.23258163,5.172437191,-0.523563147,5.602165222,-0.160345539,6.14475441,-0.560586274,7.734137535,-0.216086462,6.201174736,-0.179777384,0,0,0,0,0,0,0,0,0,0,1,0
1980,"West Palm Beach-Boca Raton, Florida",FL,1199.568115,0.088138357,0.022468725,0.140960485,0.191466734,0.136626869,0.19473663,0.131899297,0.345270455,0.525083125,0.401746005,0.308066815,0.127171993,0.110761352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,574780,NA,NA,NA,2.328720331,NA,3.796360254,NA,5.662134647,NA,6.512709141,NA,7.941910267,NA,8.528162956,NA,6.291951656,NA,0,0,0,0,0,0,0,0,1,0,0,0
1990,"West Palm Beach-Boca Raton, Florida",FL,1444.75354,0.116115704,0.036533061,0.109825946,0.183736548,0.099645153,0.223980159,0.154670879,0.337967277,0.550166786,0.271412909,0.303385526,0.242339492,0.123389028,2.797734737,1.406433582,-0.031134538,-0.007730186,-0.036981717,0.029243529,0.022771582,-0.007303178,0.025083661,-0.130333096,-0.004681289,0.115167499,0.012627676,574780,0.042657264,0.440721184,0.1357041,2.12073946,0.199128672,3.805078506,0.4158279,6.003734112,0.748708844,6.562736988,0.457137108,7.841324329,0.306523681,8.52175808,0.400704354,6.829518318,0.94467628,0,0,0,0,0,0,0,0,0,1,0,0
2.00E+03,"West Palm Beach-Boca Raton, Florida",FL,1702.487915,0.158542246,0.055699784,0.120059289,0.20656465,0.088422701,0.174097389,0.192763135,0.33815214,0.532102823,0.255795121,0.324744642,0.190398157,0.148723975,4.242654324,1.91667223,0.010233343,0.022828102,-0.011222452,-0.04988277,0.038092256,1.85E-04,-0.018063962,-0.015617788,0.021359116,-0.051941335,0.025334947,574780,0.044840526,0.716731608,0.277845442,1.776780605,-0.071973503,3.595535517,0.062442254,5.342311382,-0.389437526,6.145283222,-0.14546819,7.172441483,-0.396897703,8.212763786,-0.037009083,6.459326267,-0.09820693,0,0,0,0,0,0,0,0,1,0,0,0
1980,"Wichita, Kansas",KS,4033.92627,0.027711445,0.024323873,0.086704209,0.236727193,0.186393932,0.234428868,0.154677093,0.18777293,0.67508471,0.397254199,0.318929523,0.123244338,0.105466276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,366120,NA,NA,NA,2.339795113,NA,3.84970355,NA,5.487796783,NA,5.609964371,NA,7.727905273,NA,8.533986092,NA,6.047574043,NA,0,0,0,0,0,0,1,0,0,0,0,0
1990,"Wichita, Kansas",KS,5348.11084,0.032573733,0.032146398,0.088218234,0.249695435,0.126437783,0.269192845,0.15768531,0.196988642,0.674456537,0.318401545,0.282771736,0.235788479,0.115456983,0.486228794,0.782252491,0.001514025,0.012968242,-0.059956148,0.034763977,0.003008217,0.009215713,-6.28E-04,-0.078852654,-0.036157787,0.112544142,0.009990707,366120,0.358949125,0.247611612,0.360537529,1.55499208,-0.693147182,4.317663193,0.559615791,5.640525818,0.244385272,5.646701813,0.128393218,7.562122822,-0.074126475,8.524188995,0.081859179,6.400835514,0.44491753,0,0,0,0,0,0,0,1,0,0,0,0
2.00E+03,"Wichita, Kansas",KS,6508.704102,0.04142819,0.043252956,0.078367501,0.246496186,0.131432712,0.212200478,0.213323146,0.196547493,0.669239461,0.29292652,0.34146443,0.179698721,0.130841002,0.885445595,1.110655785,-0.009850733,-0.00319925,0.004994929,-0.056992367,0.055637836,-4.41E-04,-0.005217075,-0.025475025,0.058692694,-0.056089759,0.015384018,366120,0.316998065,1.540829897,0.522506297,1.741094589,0.489548236,3.574965477,-0.439252108,4.72710228,-0.609977961,5.609603882,0.266347945,6.714262486,-0.54441458,8.065106392,-0.155636638,5.836513996,-0.260875911,0,0,0,0,0,0,1,0,0,0,0,0
1980,"Wilmington-Newark, Delaware-Maryland",DE,1199.568115,0.036655214,0.014682911,0.156019926,0.231052399,0.187256381,0.228670418,0.161704198,0.19131659,0.620938122,0.429443538,0.292263448,0.108828366,0.111293733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,394720,NA,NA,NA,2.237911463,NA,3.280953884,NA,5.236342907,NA,5.790165901,NA,7.602117538,NA,8.520784378,NA,6.425926685,NA,0,0,0,0,0,0,0,0,0,0,1,0
